time,faces_005,faces_007,average_numeric,average_binary,task_start_sec,task_end_sec,condition
871.5,0,1,0.75,0.77,3.0,783.0,Spatial/VR
872.0,0,0,0.65,0.7,3.0,783.0,Spatial/VR
872.5,0,0,0.55,0.63,3.0,783.0,Spatial/VR
873.0,0,0,0.4,0.57,3.0,783.0,Spatial/VR
873.5,0,0,0.25,0.5,3.0,783.0,Spatial/VR
874.0,0,0,0.2,0.47,3.0,783.0,Spatial/VR
874.5,0,0,0.15,0.43,3.0,783.0,Spatial/VR
875.0,1,0,0.2,0.47,3.0,783.0,Spatial/VR
875.5,0,0,0.15,0.43,3.0,783.0,Spatial/VR
876.0,1,0,0.15,0.43,3.0,783.0,Spatial/VR
876.5,1,1,0.2,0.47,3.0,783.0,Spatial/VR
877.0,1,2,0.35,0.53,3.0,783.0,Spatial/VR
877.5,1,2,0.5,0.6,3.0,783.0,Spatial/VR
878.0,2,2,0.7,0.67,3.0,783.0,Spatial/VR
878.5,1,0,0.75,0.7,3.0,783.0,Spatial/VR
879.0,1,0,0.8,0.73,3.0,783.0,Spatial/VR
879.5,1,0,0.85,0.77,3.0,783.0,Spatial/VR
880.0,0,0,0.8,0.73,3.0,783.0,Spatial/VR
880.5,0,0,0.8,0.73,3.0,783.0,Spatial/VR
881.0,0,1,0.8,0.73,3.0,783.0,Spatial/VR
881.5,0,1,0.75,0.7,3.0,783.0,Spatial/VR
882.0,0,2,0.7,0.67,3.0,783.0,Spatial/VR
882.5,0,2,0.65,0.63,3.0,783.0,Spatial/VR
883.0,0,2,0.55,0.6,3.0,783.0,Spatial/VR
883.5,0,1,0.55,0.6,3.0,783.0,Spatial/VR
884.0,1,1,0.6,0.63,3.0,783.0,Spatial/VR
884.5,1,1,0.65,0.67,3.0,783.0,Spatial/VR
885.0,1,1,0.75,0.73,3.0,783.0,Spatial/VR
885.5,1,1,0.85,0.8,3.0,783.0,Spatial/VR
886.0,1,1,0.9,0.83,3.0,783.0,Spatial/VR
886.5,1,1,0.95,0.87,3.0,783.0,Spatial/VR
887.0,0,1,0.9,0.87,3.0,783.0,Spatial/VR
887.5,0,1,0.85,0.87,3.0,783.0,Spatial/VR
888.0,0,1,0.8,0.87,3.0,783.0,Spatial/VR
888.5,1,1,0.85,0.9,3.0,783.0,Spatial/VR
889.0,0,1,0.8,0.87,3.0,783.0,Spatial/VR
889.5,0,1,0.75,0.83,3.0,783.0,Spatial/VR
890.0,0,1,0.7,0.8,3.0,783.0,Spatial/VR
890.5,0,1,0.65,0.77,3.0,783.0,Spatial/VR
891.0,1,1,0.65,0.77,3.0,783.0,Spatial/VR
891.5,1,1,0.65,0.77,3.0,783.0,Spatial/VR
892.0,0,0,0.6,0.73,3.0,783.0,Spatial/VR
892.5,0,0,0.55,0.7,3.0,783.0,Spatial/VR
893.0,0,1,0.55,0.7,3.0,783.0,Spatial/VR
893.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
894.0,0,2,0.55,0.67,3.0,783.0,Spatial/VR
894.5,0,2,0.6,0.67,3.0,783.0,Spatial/VR
895.0,0,2,0.65,0.67,3.0,783.0,Spatial/VR
895.5,0,2,0.7,0.67,3.0,783.0,Spatial/VR
896.0,0,2,0.7,0.63,3.0,783.0,Spatial/VR
896.5,0,1,0.65,0.6,3.0,783.0,Spatial/VR
897.0,0,2,0.75,0.63,3.0,783.0,Spatial/VR
897.5,0,1,0.8,0.67,3.0,783.0,Spatial/VR
898.0,1,2,0.9,0.7,3.0,783.0,Spatial/VR
898.5,1,2,1.0,0.73,3.0,783.0,Spatial/VR
899.0,1,2,1.05,0.77,3.0,783.0,Spatial/VR
899.5,1,2,1.1,0.8,3.0,783.0,Spatial/VR
900.0,1,2,1.15,0.83,3.0,783.0,Spatial/VR
900.5,1,2,1.2,0.87,3.0,783.0,Spatial/VR
901.0,1,2,1.25,0.9,3.0,783.0,Spatial/VR
901.5,1,2,1.35,0.93,3.0,783.0,Spatial/VR
902.0,2,1,1.4,0.97,3.0,783.0,Spatial/VR
902.5,2,2,1.55,1.0,3.0,783.0,Spatial/VR
903.0,1,2,1.55,1.0,3.0,783.0,Spatial/VR
903.5,1,2,1.55,1.0,3.0,783.0,Spatial/VR
904.0,0,0,1.4,0.93,3.0,783.0,Spatial/VR
904.5,2,1,1.4,0.93,3.0,783.0,Spatial/VR
905.0,2,1,1.4,0.93,3.0,783.0,Spatial/VR
905.5,0,1,1.3,0.9,3.0,783.0,Spatial/VR
906.0,0,0,1.15,0.83,3.0,783.0,Spatial/VR
906.5,0,0,1.0,0.77,3.0,783.0,Spatial/VR
907.0,0,0,0.85,0.7,3.0,783.0,Spatial/VR
907.5,0,0,0.65,0.63,3.0,783.0,Spatial/VR
908.0,0,0,0.5,0.57,3.0,783.0,Spatial/VR
908.5,0,0,0.35,0.5,3.0,783.0,Spatial/VR
