frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
7498,08:09.892,3,535.0,549.0,700.0,783.0,1556.0,626.0,1709.0,831.0,1008.0,667.0,1155.0,887.0,,,,
7499,08:09.925,3,535.0,549.0,700.0,783.0,1556.0,626.0,1708.0,833.0,1007.0,668.0,1155.0,887.0,,,,
7500,08:09.958,3,536.0,550.0,701.0,784.0,1557.0,627.0,1708.0,834.0,1007.0,669.0,1155.0,889.0,,,,
7501,08:09.992,3,536.0,551.0,701.0,784.0,1557.0,627.0,1709.0,836.0,1008.0,671.0,1155.0,890.0,,,,
7502,08:10.025,3,536.0,551.0,701.0,785.0,1008.0,672.0,1154.0,891.0,1559.0,629.0,1709.0,838.0,,,,
7503,08:10.058,3,536.0,552.0,702.0,787.0,1008.0,673.0,1155.0,893.0,1558.0,631.0,1709.0,839.0,,,,
7504,08:10.092,3,535.0,553.0,701.0,787.0,1008.0,673.0,1154.0,896.0,1558.0,631.0,1709.0,838.0,,,,
7505,08:10.125,3,535.0,552.0,701.0,786.0,1008.0,673.0,1153.0,900.0,1557.0,631.0,1709.0,837.0,,,,
7506,08:10.158,3,534.0,552.0,700.0,785.0,1008.0,671.0,1152.0,905.0,1556.0,631.0,1707.0,836.0,,,,
7507,08:10.192,3,533.0,550.0,699.0,783.0,1008.0,667.0,1152.0,904.0,1555.0,630.0,1706.0,835.0,,,,
7508,08:10.225,3,531.0,548.0,697.0,782.0,1007.0,666.0,1151.0,900.0,1555.0,631.0,1705.0,837.0,,,,
7509,08:10.258,3,529.0,547.0,697.0,781.0,1554.0,628.0,1704.0,839.0,1005.0,663.0,1151.0,893.0,,,,
7510,08:10.292,3,528.0,547.0,695.0,780.0,1553.0,627.0,1703.0,837.0,1002.0,662.0,1152.0,888.0,,,,
7511,08:10.325,3,526.0,547.0,692.0,779.0,1001.0,662.0,1149.0,885.0,1552.0,629.0,1701.0,835.0,,,,
7512,08:10.358,3,523.0,546.0,690.0,776.0,999.0,662.0,1143.0,883.0,1550.0,627.0,1700.0,832.0,,,,
7513,08:10.392,3,520.0,545.0,689.0,774.0,995.0,660.0,1141.0,881.0,1548.0,627.0,1699.0,831.0,,,,
7514,08:10.425,3,518.0,542.0,687.0,772.0,993.0,659.0,1140.0,878.0,1546.0,624.0,1697.0,830.0,,,,
7515,08:10.458,3,514.0,540.0,683.0,772.0,991.0,657.0,1138.0,876.0,1543.0,622.0,1695.0,829.0,,,,
7516,08:10.492,3,510.0,538.0,678.0,770.0,987.0,654.0,1134.0,875.0,1540.0,620.0,1691.0,828.0,,,,
7517,08:10.525,3,504.0,538.0,673.0,766.0,983.0,651.0,1130.0,874.0,1536.0,621.0,1685.0,829.0,,,,
7518,08:10.558,3,497.0,536.0,668.0,765.0,975.0,652.0,1123.0,874.0,1531.0,617.0,1680.0,829.0,,,,
7519,08:10.592,3,490.0,536.0,660.0,766.0,968.0,651.0,1116.0,873.0,1525.0,617.0,1672.0,827.0,,,,
7520,08:10.625,3,481.0,535.0,651.0,769.0,961.0,655.0,1109.0,873.0,1518.0,618.0,1667.0,826.0,,,,
7521,08:10.658,3,470.0,536.0,641.0,772.0,951.0,657.0,1099.0,874.0,1509.0,618.0,1658.0,827.0,,,,
7522,08:10.692,3,457.0,541.0,629.0,773.0,940.0,659.0,1087.0,876.0,1498.0,619.0,1646.0,827.0,,,,
7523,08:10.725,3,441.0,537.0,614.0,774.0,928.0,660.0,1075.0,878.0,1486.0,620.0,1635.0,828.0,,,,
7524,08:10.758,3,424.0,541.0,599.0,778.0,914.0,660.0,1063.0,880.0,1472.0,620.0,1619.0,829.0,,,,
7525,08:10.792,3,407.0,540.0,584.0,780.0,899.0,661.0,1050.0,881.0,1459.0,620.0,1606.0,828.0,,,,
7526,08:10.825,3,386.0,541.0,566.0,781.0,885.0,666.0,1035.0,882.0,1443.0,625.0,1589.0,829.0,,,,
7527,08:10.858,3,368.0,544.0,550.0,784.0,869.0,664.0,1017.0,882.0,1429.0,628.0,1574.0,831.0,,,,
7528,08:10.892,3,349.0,545.0,532.0,787.0,855.0,669.0,1002.0,886.0,1414.0,627.0,1557.0,832.0,,,,
7529,08:10.925,3,330.0,544.0,515.0,788.0,839.0,668.0,988.0,887.0,1400.0,626.0,1546.0,832.0,,,,
7530,08:10.958,3,315.0,550.0,499.0,790.0,827.0,670.0,977.0,890.0,1388.0,630.0,1532.0,835.0,,,,
7531,08:10.992,3,300.0,551.0,485.0,793.0,813.0,672.0,962.0,892.0,1376.0,630.0,1519.0,834.0,,,,
7532,08:11.025,3,285.0,553.0,475.0,796.0,803.0,672.0,951.0,894.0,1367.0,633.0,1509.0,836.0,,,,
7533,08:11.058,3,271.0,552.0,464.0,798.0,794.0,673.0,943.0,895.0,1357.0,630.0,1499.0,837.0,,,,
