frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
24644,26:29.927,2,680.0,642.0,855.0,863.0,1881.0,722.0,2066.0,956.0,,,,,,,,
24645,26:29.960,2,681.0,640.0,856.0,862.0,1881.0,723.0,2067.0,957.0,,,,,,,,
24646,26:29.993,2,683.0,639.0,857.0,860.0,1884.0,723.0,2069.0,958.0,,,,,,,,
24647,26:30.027,2,683.0,635.0,857.0,855.0,1887.0,724.0,2070.0,959.0,,,,,,,,
24648,26:30.060,2,684.0,634.0,858.0,853.0,1887.0,723.0,2072.0,959.0,,,,,,,,
24649,26:30.093,2,684.0,633.0,858.0,852.0,1889.0,725.0,2072.0,960.0,,,,,,,,
24650,26:30.127,2,683.0,634.0,858.0,851.0,1888.0,727.0,2072.0,960.0,,,,,,,,
24651,26:30.160,2,682.0,634.0,856.0,850.0,1888.0,727.0,2072.0,961.0,,,,,,,,
24652,26:30.193,2,681.0,634.0,855.0,849.0,1886.0,726.0,2071.0,960.0,,,,,,,,
24653,26:30.227,2,679.0,634.0,854.0,849.0,1886.0,728.0,2071.0,962.0,,,,,,,,
24654,26:30.260,2,1887.0,730.0,2071.0,964.0,678.0,638.0,853.0,850.0,,,,,,,,
24655,26:30.293,2,1886.0,733.0,2069.0,967.0,678.0,643.0,852.0,856.0,,,,,,,,
24656,26:30.327,2,678.0,650.0,853.0,864.0,1885.0,736.0,2070.0,970.0,,,,,,,,
24657,26:30.360,2,678.0,656.0,854.0,871.0,1885.0,738.0,2070.0,973.0,,,,,,,,
