frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y,face_4_tl_x,face_4_tl_y,face_4_br_x,face_4_br_y
5790,06:14.555,3,1435.0,471.0,1630.0,739.0,929.0,653.0,1097.0,894.0,398.0,671.0,561.0,887.0,,,,,,,,
5791,06:14.588,3,1436.0,471.0,1631.0,738.0,930.0,652.0,1098.0,893.0,399.0,671.0,561.0,887.0,,,,,,,,
5792,06:14.622,3,1437.0,472.0,1632.0,739.0,931.0,653.0,1098.0,893.0,400.0,670.0,563.0,887.0,,,,,,,,
5793,06:14.655,3,1438.0,472.0,1633.0,739.0,931.0,653.0,1099.0,893.0,401.0,670.0,564.0,886.0,,,,,,,,
5794,06:14.688,3,1439.0,473.0,1634.0,740.0,931.0,653.0,1101.0,893.0,402.0,669.0,565.0,886.0,,,,,,,,
5795,06:14.722,3,1439.0,473.0,1635.0,741.0,931.0,653.0,1100.0,893.0,402.0,669.0,565.0,886.0,,,,,,,,
5796,06:14.755,3,1440.0,471.0,1636.0,743.0,932.0,653.0,1101.0,893.0,403.0,669.0,565.0,887.0,,,,,,,,
5797,06:14.788,3,1441.0,472.0,1637.0,744.0,932.0,654.0,1102.0,893.0,404.0,669.0,565.0,886.0,,,,,,,,
5798,06:14.822,3,1441.0,472.0,1638.0,745.0,933.0,656.0,1103.0,894.0,405.0,669.0,566.0,887.0,,,,,,,,
5799,06:14.855,3,1443.0,473.0,1640.0,745.0,935.0,657.0,1104.0,894.0,408.0,669.0,569.0,886.0,,,,,,,,
5800,06:14.888,3,1445.0,471.0,1640.0,745.0,937.0,656.0,1105.0,893.0,409.0,668.0,571.0,886.0,,,,,,,,
5801,06:14.922,3,1447.0,475.0,1642.0,745.0,939.0,656.0,1106.0,892.0,411.0,669.0,572.0,885.0,,,,,,,,
5802,06:14.955,3,1448.0,473.0,1644.0,745.0,940.0,655.0,1107.0,892.0,413.0,669.0,574.0,885.0,,,,,,,,
5803,06:14.988,3,1449.0,471.0,1645.0,744.0,941.0,653.0,1108.0,891.0,414.0,668.0,575.0,884.0,,,,,,,,
5804,06:15.022,3,1449.0,472.0,1645.0,745.0,942.0,654.0,1108.0,891.0,415.0,669.0,576.0,884.0,,,,,,,,
5805,06:15.055,3,1450.0,474.0,1646.0,746.0,942.0,654.0,1109.0,892.0,416.0,669.0,576.0,884.0,,,,,,,,
5806,06:15.088,3,1450.0,474.0,1647.0,746.0,943.0,653.0,1109.0,892.0,416.0,667.0,577.0,883.0,,,,,,,,
5807,06:15.122,3,1451.0,476.0,1647.0,747.0,943.0,654.0,1109.0,892.0,417.0,668.0,577.0,884.0,,,,,,,,
5808,06:15.155,3,1451.0,476.0,1646.0,748.0,943.0,654.0,1109.0,892.0,417.0,669.0,577.0,884.0,,,,,,,,
5809,06:15.188,3,1450.0,475.0,1647.0,748.0,943.0,655.0,1109.0,893.0,416.0,669.0,576.0,884.0,,,,,,,,
5810,06:15.222,3,1451.0,474.0,1647.0,748.0,943.0,656.0,1109.0,892.0,416.0,669.0,576.0,885.0,,,,,,,,
5811,06:15.255,3,1452.0,474.0,1649.0,748.0,944.0,655.0,1110.0,892.0,417.0,669.0,577.0,884.0,,,,,,,,
5812,06:15.288,3,1453.0,474.0,1650.0,748.0,945.0,654.0,1111.0,891.0,418.0,669.0,578.0,884.0,,,,,,,,
5813,06:15.322,3,1455.0,474.0,1652.0,748.0,946.0,653.0,1112.0,890.0,419.0,669.0,579.0,885.0,,,,,,,,
5814,06:15.355,3,1455.0,473.0,1653.0,748.0,947.0,654.0,1113.0,890.0,418.0,669.0,579.0,886.0,,,,,,,,
5815,06:15.388,3,1455.0,473.0,1654.0,749.0,946.0,654.0,1113.0,891.0,418.0,670.0,578.0,888.0,,,,,,,,
5816,06:15.422,3,1455.0,473.0,1654.0,749.0,946.0,653.0,1113.0,891.0,418.0,670.0,577.0,891.0,,,,,,,,
5817,06:15.455,3,1455.0,473.0,1654.0,749.0,946.0,653.0,1113.0,891.0,418.0,670.0,577.0,892.0,,,,,,,,
5818,06:15.488,3,1456.0,471.0,1655.0,749.0,947.0,654.0,1114.0,890.0,419.0,669.0,579.0,892.0,,,,,,,,
5819,06:15.522,3,1457.0,470.0,1656.0,748.0,949.0,652.0,1117.0,889.0,420.0,667.0,580.0,892.0,,,,,,,,
5820,06:15.555,3,1459.0,470.0,1658.0,747.0,951.0,650.0,1119.0,888.0,423.0,667.0,582.0,892.0,,,,,,,,
5821,06:15.588,3,1460.0,469.0,1659.0,746.0,953.0,649.0,1121.0,887.0,426.0,668.0,586.0,892.0,,,,,,,,
5822,06:15.622,3,1466.0,470.0,1665.0,747.0,958.0,649.0,1127.0,887.0,433.0,666.0,592.0,889.0,,,,,,,,
5823,06:15.655,3,1479.0,471.0,1678.0,745.0,970.0,646.0,1138.0,886.0,446.0,667.0,602.0,887.0,,,,,,,,
5824,06:15.688,3,1495.0,470.0,1696.0,743.0,986.0,646.0,1153.0,886.0,467.0,667.0,622.0,883.0,,,,,,,,
5825,06:15.722,3,1516.0,472.0,1718.0,744.0,490.0,666.0,644.0,881.0,1007.0,647.0,1173.0,883.0,,,,,,,,
5826,06:15.755,3,1540.0,468.0,1746.0,746.0,1031.0,641.0,1198.0,884.0,518.0,667.0,671.0,878.0,,,,,,,,
5827,06:15.788,3,1571.0,465.0,1777.0,745.0,1058.0,649.0,1223.0,885.0,550.0,663.0,701.0,877.0,,,,,,,,
5828,06:15.822,3,1602.0,466.0,1811.0,743.0,1087.0,649.0,1255.0,886.0,586.0,667.0,734.0,877.0,,,,,,,,
5829,06:15.855,3,1637.0,470.0,1850.0,746.0,1121.0,656.0,1286.0,889.0,623.0,670.0,771.0,878.0,,,,,,,,
5830,06:15.888,3,1683.0,459.0,1900.0,744.0,1160.0,649.0,1326.0,890.0,668.0,668.0,815.0,878.0,,,,,,,,
5831,06:15.922,3,1731.0,454.0,1959.0,742.0,1205.0,648.0,1374.0,888.0,719.0,673.0,860.0,875.0,,,,,,,,
5832,06:15.955,3,1783.0,441.0,2018.0,735.0,1253.0,645.0,1420.0,883.0,769.0,673.0,910.0,875.0,,,,,,,,
5833,06:15.988,3,1298.0,642.0,1466.0,881.0,1839.0,437.0,2081.0,728.0,815.0,666.0,956.0,871.0,,,,,,,,
5834,06:16.022,3,1340.0,639.0,1510.0,879.0,1895.0,427.0,2142.0,721.0,863.0,672.0,1000.0,870.0,,,,,,,,
5835,06:16.055,3,1379.0,637.0,1551.0,877.0,1942.0,420.0,2199.0,715.0,903.0,674.0,1036.0,869.0,,,,,,,,
5836,06:16.088,3,1410.0,636.0,1584.0,874.0,1985.0,407.0,2247.0,711.0,935.0,669.0,1069.0,867.0,,,,,,,,
5837,06:16.122,3,1437.0,632.0,1612.0,874.0,2017.0,394.0,2287.0,706.0,961.0,672.0,1093.0,863.0,,,,,,,,
5838,06:16.155,3,1455.0,630.0,1630.0,869.0,2043.0,387.0,2319.0,701.0,978.0,666.0,1110.0,858.0,,,,,,,,
5839,06:16.188,3,1468.0,621.0,1644.0,863.0,2058.0,379.0,2340.0,692.0,988.0,659.0,1121.0,852.0,,,,,,,,
5840,06:16.222,3,1477.0,614.0,1655.0,856.0,2072.0,372.0,2356.0,687.0,994.0,656.0,1127.0,847.0,,,,,,,,
5841,06:16.255,3,1483.0,609.0,1660.0,852.0,2081.0,369.0,2365.0,682.0,997.0,650.0,1129.0,844.0,,,,,,,,
5842,06:16.288,3,1488.0,606.0,1665.0,850.0,2087.0,365.0,2376.0,680.0,1001.0,648.0,1132.0,842.0,,,,,,,,
5843,06:16.322,3,1494.0,605.0,1671.0,848.0,1003.0,646.0,1136.0,841.0,2096.0,364.0,2386.0,676.0,,,,,,,,
5844,06:16.355,3,1498.0,603.0,1675.0,845.0,1006.0,649.0,1137.0,841.0,2100.0,358.0,2393.0,671.0,,,,,,,,
5845,06:16.388,3,1499.0,598.0,1676.0,840.0,1006.0,645.0,1137.0,838.0,2103.0,347.0,2397.0,664.0,,,,,,,,
5846,06:16.422,3,1498.0,595.0,1675.0,838.0,1003.0,642.0,1135.0,835.0,2101.0,343.0,2397.0,658.0,,,,,,,,
5847,06:16.455,3,1496.0,593.0,1673.0,835.0,2098.0,339.0,2391.0,659.0,997.0,639.0,1130.0,832.0,,,,,,,,
5848,06:16.488,3,1491.0,592.0,1669.0,834.0,2091.0,340.0,2384.0,657.0,992.0,633.0,1125.0,833.0,,,,,,,,
5849,06:16.522,3,1487.0,592.0,1664.0,835.0,2085.0,342.0,2377.0,658.0,989.0,636.0,1121.0,834.0,,,,,,,,
5850,06:16.555,3,1486.0,595.0,1661.0,835.0,2081.0,345.0,2368.0,659.0,986.0,638.0,1119.0,835.0,,,,,,,,
5851,06:16.588,3,1482.0,598.0,1659.0,838.0,2079.0,346.0,2365.0,659.0,984.0,638.0,1116.0,837.0,,,,,,,,
5852,06:16.622,3,1481.0,599.0,1658.0,838.0,2078.0,346.0,2363.0,659.0,983.0,638.0,1117.0,838.0,,,,,,,,
5853,06:16.655,3,1481.0,600.0,1658.0,839.0,2077.0,347.0,2361.0,660.0,985.0,639.0,1118.0,839.0,,,,,,,,
5854,06:16.688,3,1481.0,600.0,1658.0,839.0,987.0,641.0,1119.0,840.0,2077.0,348.0,2362.0,660.0,,,,,,,,
5855,06:16.722,3,1486.0,600.0,1661.0,839.0,990.0,644.0,1123.0,842.0,2078.0,350.0,2364.0,662.0,,,,,,,,
5856,06:16.755,3,1488.0,600.0,1664.0,839.0,993.0,644.0,1125.0,844.0,2082.0,352.0,2369.0,664.0,,,,,,,,
5857,06:16.788,3,1489.0,601.0,1666.0,840.0,997.0,645.0,1129.0,844.0,2083.0,350.0,2373.0,664.0,,,,,,,,
5858,06:16.822,3,1490.0,600.0,1666.0,839.0,1001.0,645.0,1133.0,841.0,2084.0,350.0,2375.0,664.0,,,,,,,,
5859,06:16.855,3,1490.0,601.0,1666.0,839.0,1004.0,645.0,1135.0,837.0,2086.0,352.0,2375.0,664.0,,,,,,,,
5860,06:16.888,3,1490.0,602.0,1666.0,840.0,1004.0,644.0,1136.0,836.0,2083.0,350.0,2373.0,665.0,,,,,,,,
5861,06:16.922,3,1489.0,602.0,1663.0,840.0,1004.0,641.0,1136.0,835.0,2081.0,349.0,2368.0,663.0,,,,,,,,
5862,06:16.955,3,1483.0,601.0,1660.0,840.0,2078.0,348.0,2363.0,660.0,1003.0,638.0,1136.0,835.0,,,,,,,,
5863,06:16.988,3,1479.0,599.0,1656.0,838.0,1001.0,638.0,1134.0,836.0,2074.0,345.0,2358.0,658.0,,,,,,,,
5864,06:17.022,3,1476.0,596.0,1654.0,836.0,2070.0,341.0,2353.0,657.0,998.0,634.0,1132.0,835.0,,,,,,,,
5865,06:17.055,3,1475.0,594.0,1652.0,834.0,2067.0,342.0,2350.0,656.0,997.0,629.0,1131.0,835.0,,,,,,,,
5866,06:17.088,3,1473.0,593.0,1649.0,835.0,2065.0,341.0,2347.0,656.0,997.0,630.0,1129.0,835.0,,,,,,,,
5867,06:17.122,3,1471.0,594.0,1648.0,836.0,2062.0,348.0,2343.0,657.0,995.0,631.0,1128.0,838.0,,,,,,,,
5868,06:17.155,3,1469.0,593.0,1646.0,835.0,2059.0,351.0,2340.0,656.0,994.0,632.0,1127.0,838.0,,,,,,,,
5869,06:17.188,3,1468.0,594.0,1645.0,836.0,2056.0,351.0,2337.0,657.0,994.0,632.0,1126.0,838.0,,,,,,,,
5870,06:17.222,3,1467.0,593.0,1644.0,835.0,2053.0,351.0,2335.0,656.0,993.0,632.0,1124.0,836.0,,,,,,,,
5871,06:17.255,3,1467.0,593.0,1643.0,836.0,2051.0,351.0,2333.0,657.0,991.0,631.0,1123.0,836.0,,,,,,,,
5872,06:17.288,3,1464.0,594.0,1640.0,836.0,2050.0,350.0,2330.0,659.0,990.0,631.0,1122.0,835.0,,,,,,,,
5873,06:17.322,3,1459.0,596.0,1635.0,837.0,2046.0,356.0,2324.0,662.0,988.0,636.0,1118.0,834.0,,,,,,,,
5874,06:17.355,3,1452.0,599.0,1628.0,839.0,2038.0,350.0,2310.0,664.0,981.0,635.0,1113.0,836.0,,,,,,,,
5875,06:17.388,3,1446.0,599.0,1620.0,841.0,2028.0,354.0,2303.0,665.0,975.0,634.0,1106.0,836.0,,,,,,,,
5876,06:17.422,3,1441.0,600.0,1616.0,842.0,2020.0,359.0,2295.0,667.0,970.0,637.0,1102.0,837.0,,,,,,,,
5877,06:17.455,3,1436.0,600.0,1611.0,843.0,2017.0,371.0,2286.0,670.0,965.0,635.0,1098.0,838.0,,,,,,,,
5878,06:17.488,3,1432.0,602.0,1606.0,844.0,2013.0,374.0,2279.0,672.0,962.0,638.0,1094.0,840.0,,,,,,,,
5879,06:17.522,3,1428.0,604.0,1603.0,846.0,2009.0,373.0,2274.0,672.0,958.0,638.0,1091.0,841.0,,,,,,,,
5880,06:17.555,3,1425.0,605.0,1600.0,847.0,2004.0,373.0,2269.0,672.0,953.0,636.0,1089.0,842.0,,,,,,,,
5881,06:17.588,3,1422.0,604.0,1597.0,848.0,1998.0,377.0,2264.0,672.0,949.0,635.0,1087.0,844.0,,,,,,,,
5882,06:17.622,3,1419.0,604.0,1595.0,847.0,1995.0,377.0,2260.0,672.0,947.0,635.0,1083.0,843.0,,,,,,,,
5883,06:17.655,3,1417.0,605.0,1592.0,847.0,1993.0,378.0,2256.0,673.0,945.0,635.0,1081.0,843.0,,,,,,,,
5884,06:17.688,3,1415.0,606.0,1589.0,847.0,1991.0,376.0,2252.0,673.0,941.0,633.0,1079.0,843.0,,,,,,,,
5885,06:17.722,3,1411.0,607.0,1585.0,846.0,1986.0,375.0,2247.0,672.0,936.0,632.0,1073.0,843.0,,,,,,,,
5886,06:17.755,3,1406.0,609.0,1578.0,844.0,1979.0,373.0,2239.0,670.0,932.0,637.0,1067.0,844.0,,,,,,,,
5887,06:17.790,3,1399.0,609.0,1570.0,844.0,1966.0,374.0,2229.0,670.0,924.0,636.0,1061.0,844.0,,,,,,,,
5888,06:17.823,3,1391.0,607.0,1562.0,844.0,1959.0,367.0,2218.0,671.0,917.0,637.0,1051.0,844.0,,,,,,,,
5889,06:17.857,3,1385.0,606.0,1556.0,844.0,1950.0,372.0,2206.0,671.0,907.0,637.0,1042.0,843.0,,,,,,,,
5890,06:17.890,3,1377.0,605.0,1548.0,844.0,1938.0,378.0,2192.0,673.0,902.0,645.0,1034.0,842.0,,,,,,,,
5891,06:17.923,3,1369.0,607.0,1539.0,845.0,1928.0,381.0,2180.0,673.0,892.0,645.0,1026.0,841.0,,,,,,,,
5892,06:17.957,3,1360.0,606.0,1531.0,845.0,1917.0,381.0,2167.0,672.0,884.0,643.0,1017.0,840.0,,,,,,,,
5893,06:17.990,3,1351.0,605.0,1523.0,843.0,1905.0,381.0,2156.0,674.0,875.0,640.0,1009.0,839.0,,,,,,,,
5894,06:18.023,3,1344.0,604.0,1513.0,843.0,1898.0,385.0,2144.0,676.0,868.0,637.0,1002.0,838.0,,,,,,,,
5895,06:18.057,3,1335.0,608.0,1504.0,844.0,1888.0,388.0,2132.0,676.0,859.0,631.0,992.0,837.0,,,,,,,,
5896,06:18.090,3,1329.0,609.0,1497.0,846.0,1875.0,392.0,2122.0,680.0,850.0,629.0,986.0,837.0,,,,,,,,
5897,06:18.123,3,1323.0,610.0,1493.0,849.0,1870.0,392.0,2114.0,683.0,845.0,631.0,979.0,838.0,,,,,,,,
5898,06:18.157,3,1318.0,610.0,1487.0,849.0,1864.0,395.0,2106.0,684.0,839.0,630.0,974.0,838.0,,,,,,,,
5899,06:18.190,3,1313.0,610.0,1481.0,849.0,1858.0,395.0,2099.0,684.0,834.0,628.0,970.0,836.0,,,,,,,,
5900,06:18.223,3,1309.0,612.0,1477.0,849.0,1852.0,395.0,2094.0,684.0,830.0,628.0,966.0,834.0,,,,,,,,
5901,06:18.257,3,1306.0,612.0,1475.0,849.0,1848.0,393.0,2091.0,685.0,826.0,631.0,963.0,834.0,,,,,,,,
5902,06:18.290,3,1303.0,613.0,1472.0,849.0,1845.0,394.0,2088.0,685.0,820.0,625.0,960.0,832.0,,,,,,,,
5903,06:18.323,3,1301.0,616.0,1469.0,850.0,1842.0,395.0,2083.0,685.0,818.0,630.0,957.0,835.0,,,,,,,,
5904,06:18.357,3,1299.0,617.0,1467.0,851.0,1840.0,396.0,2079.0,685.0,816.0,631.0,953.0,836.0,,,,,,,,
5905,06:18.390,3,1297.0,616.0,1465.0,850.0,1837.0,395.0,2076.0,684.0,813.0,629.0,950.0,835.0,,,,,,,,
5906,06:18.423,3,1293.0,615.0,1462.0,849.0,1834.0,393.0,2073.0,684.0,808.0,629.0,949.0,830.0,,,,,,,,
5907,06:18.457,3,1829.0,394.0,2067.0,682.0,1288.0,614.0,1457.0,846.0,802.0,626.0,945.0,829.0,,,,,,,,
5908,06:18.490,3,1818.0,392.0,2059.0,684.0,1283.0,615.0,1450.0,846.0,799.0,628.0,937.0,832.0,,,,,,,,
5909,06:18.523,3,1813.0,395.0,2050.0,685.0,1277.0,614.0,1445.0,848.0,791.0,630.0,931.0,831.0,,,,,,,,
5910,06:18.557,3,1807.0,397.0,2044.0,687.0,1273.0,613.0,1439.0,848.0,786.0,630.0,923.0,832.0,,,,,,,,
5911,06:18.590,3,1804.0,394.0,2039.0,687.0,1269.0,612.0,1436.0,847.0,783.0,628.0,919.0,831.0,,,,,,,,
5912,06:18.623,3,1268.0,611.0,1435.0,848.0,1802.0,395.0,2036.0,686.0,779.0,628.0,918.0,831.0,,,,,,,,
5913,06:18.657,3,1268.0,611.0,1435.0,848.0,1802.0,395.0,2036.0,687.0,779.0,629.0,918.0,831.0,,,,,,,,
5914,06:18.690,3,1803.0,397.0,2037.0,689.0,1269.0,614.0,1435.0,849.0,780.0,630.0,918.0,832.0,,,,,,,,
5915,06:18.723,3,1803.0,397.0,2038.0,690.0,1269.0,616.0,1435.0,850.0,782.0,631.0,919.0,834.0,,,,,,,,
5916,06:18.757,3,1804.0,397.0,2039.0,690.0,1270.0,617.0,1436.0,850.0,784.0,630.0,921.0,836.0,,,,,,,,
5917,06:18.790,3,1804.0,396.0,2040.0,688.0,1271.0,616.0,1437.0,848.0,785.0,629.0,924.0,836.0,,,,,,,,
5918,06:18.823,3,1803.0,396.0,2039.0,687.0,1270.0,614.0,1436.0,847.0,785.0,629.0,924.0,837.0,,,,,,,,
5919,06:18.857,3,1270.0,612.0,1436.0,845.0,1802.0,392.0,2037.0,684.0,786.0,631.0,923.0,835.0,,,,,,,,
5920,06:18.890,3,1269.0,611.0,1435.0,844.0,1801.0,392.0,2035.0,683.0,784.0,628.0,920.0,836.0,,,,,,,,
5921,06:18.923,3,1268.0,610.0,1435.0,845.0,1800.0,394.0,2034.0,682.0,783.0,631.0,920.0,833.0,,,,,,,,
5922,06:18.957,3,1267.0,608.0,1434.0,844.0,1799.0,394.0,2032.0,680.0,782.0,631.0,919.0,832.0,,,,,,,,
5923,06:18.990,3,1266.0,606.0,1434.0,843.0,1798.0,392.0,2030.0,677.0,780.0,632.0,919.0,831.0,,,,,,,,
5924,06:19.023,3,1263.0,603.0,1432.0,840.0,1796.0,389.0,2029.0,674.0,779.0,630.0,917.0,831.0,,,,,,,,
5925,06:19.057,3,1263.0,602.0,1431.0,839.0,1795.0,385.0,2029.0,673.0,779.0,629.0,917.0,830.0,,,,,,,,
5926,06:19.090,3,1263.0,602.0,1431.0,838.0,1796.0,385.0,2029.0,673.0,780.0,629.0,920.0,830.0,,,,,,,,
5927,06:19.123,3,1264.0,602.0,1432.0,838.0,1796.0,384.0,2029.0,673.0,780.0,629.0,920.0,830.0,,,,,,,,
5928,06:19.157,3,1264.0,603.0,1432.0,839.0,1796.0,383.0,2029.0,673.0,780.0,630.0,919.0,829.0,,,,,,,,
5929,06:19.190,3,1264.0,602.0,1432.0,837.0,1797.0,384.0,2029.0,672.0,780.0,628.0,919.0,826.0,,,,,,,,
5930,06:19.223,3,1265.0,601.0,1433.0,837.0,1799.0,384.0,2030.0,672.0,781.0,626.0,920.0,824.0,,,,,,,,
5931,06:19.257,3,1266.0,601.0,1434.0,835.0,1800.0,384.0,2032.0,672.0,783.0,623.0,922.0,822.0,,,,,,,,
5932,06:19.290,3,1803.0,388.0,2035.0,674.0,1268.0,604.0,1436.0,837.0,785.0,625.0,924.0,823.0,,,,,,,,
5933,06:19.323,3,1803.0,388.0,2036.0,675.0,1269.0,606.0,1436.0,838.0,785.0,625.0,926.0,824.0,,,,,,,,
5934,06:19.357,3,1270.0,607.0,1436.0,840.0,1803.0,387.0,2035.0,676.0,787.0,629.0,927.0,825.0,,,,,,,,
5935,06:19.390,3,1268.0,605.0,1435.0,841.0,1801.0,387.0,2033.0,677.0,787.0,630.0,927.0,825.0,,,,,,,,
5936,06:19.423,3,1268.0,606.0,1435.0,841.0,1800.0,389.0,2032.0,679.0,786.0,630.0,927.0,824.0,,,,,,,,
5937,06:19.457,3,1267.0,606.0,1435.0,841.0,1799.0,390.0,2032.0,680.0,787.0,631.0,927.0,825.0,,,,,,,,
5938,06:19.490,3,1267.0,606.0,1435.0,842.0,1798.0,390.0,2031.0,681.0,788.0,629.0,929.0,826.0,,,,,,,,
5939,06:19.523,3,1268.0,607.0,1435.0,842.0,1797.0,389.0,2031.0,681.0,789.0,630.0,929.0,827.0,,,,,,,,
5940,06:19.557,3,1267.0,607.0,1434.0,843.0,1797.0,390.0,2030.0,680.0,789.0,635.0,929.0,829.0,,,,,,,,
5941,06:19.590,3,1265.0,606.0,1433.0,842.0,1794.0,389.0,2027.0,678.0,788.0,634.0,927.0,829.0,,,,,,,,
5942,06:19.623,3,1263.0,604.0,1431.0,840.0,1791.0,384.0,2024.0,678.0,788.0,635.0,927.0,830.0,,,,,,,,
5943,06:19.657,3,1262.0,604.0,1430.0,840.0,1790.0,386.0,2022.0,677.0,787.0,634.0,926.0,830.0,,,,,,,,
5944,06:19.690,3,1261.0,605.0,1429.0,842.0,1789.0,388.0,2021.0,680.0,787.0,639.0,926.0,832.0,,,,,,,,
5945,06:19.723,3,1261.0,606.0,1428.0,843.0,1787.0,389.0,2021.0,683.0,788.0,637.0,926.0,835.0,,,,,,,,
5946,06:19.757,3,1261.0,608.0,1427.0,844.0,1787.0,390.0,2019.0,684.0,786.0,638.0,926.0,836.0,,,,,,,,
5947,06:19.790,3,1259.0,608.0,1426.0,843.0,1785.0,389.0,2018.0,684.0,786.0,638.0,924.0,836.0,,,,,,,,
5948,06:19.823,3,1259.0,609.0,1425.0,844.0,1784.0,392.0,2017.0,684.0,785.0,636.0,924.0,836.0,,,,,,,,
5949,06:19.857,3,1259.0,609.0,1425.0,844.0,1786.0,395.0,2018.0,685.0,786.0,636.0,925.0,836.0,,,,,,,,
5950,06:19.890,3,1260.0,609.0,1426.0,844.0,1788.0,398.0,2021.0,686.0,788.0,635.0,927.0,835.0,,,,,,,,
5951,06:19.923,3,1263.0,608.0,1429.0,844.0,1792.0,399.0,2025.0,686.0,791.0,639.0,929.0,834.0,,,,,,,,
5952,06:19.957,3,1266.0,608.0,1432.0,844.0,1795.0,396.0,2029.0,686.0,797.0,639.0,932.0,833.0,,,,,,,,
5953,06:19.990,3,1268.0,610.0,1435.0,844.0,1799.0,393.0,2033.0,685.0,801.0,636.0,936.0,832.0,,,,,,,,
5954,06:20.023,3,1804.0,396.0,2038.0,684.0,1272.0,610.0,1438.0,843.0,804.0,636.0,942.0,832.0,,,,,,,,
5955,06:20.057,3,1807.0,397.0,2043.0,685.0,1275.0,611.0,1442.0,843.0,809.0,637.0,946.0,832.0,,,,,,,,
5956,06:20.090,3,1811.0,397.0,2047.0,686.0,1281.0,613.0,1448.0,843.0,813.0,635.0,950.0,832.0,,,,,,,,
5957,06:20.123,3,1815.0,399.0,2055.0,686.0,1286.0,614.0,1451.0,843.0,816.0,633.0,955.0,832.0,,,,,,,,
5958,06:20.157,3,1817.0,400.0,2058.0,687.0,1288.0,614.0,1455.0,844.0,819.0,633.0,957.0,833.0,,,,,,,,
5959,06:20.190,3,1819.0,400.0,2060.0,687.0,1290.0,612.0,1458.0,844.0,821.0,631.0,960.0,833.0,,,,,,,,
5960,06:20.223,3,1819.0,400.0,2060.0,686.0,1291.0,611.0,1459.0,844.0,822.0,632.0,960.0,833.0,,,,,,,,
5961,06:20.257,3,1819.0,400.0,2059.0,685.0,1291.0,610.0,1459.0,843.0,822.0,632.0,960.0,832.0,,,,,,,,
5962,06:20.290,3,1817.0,398.0,2056.0,685.0,1290.0,608.0,1458.0,843.0,819.0,632.0,959.0,831.0,,,,,,,,
5963,06:20.323,3,1288.0,608.0,1455.0,842.0,1813.0,397.0,2050.0,683.0,817.0,634.0,957.0,831.0,,,,,,,,
5964,06:20.357,3,1286.0,611.0,1451.0,842.0,1808.0,395.0,2044.0,685.0,813.0,631.0,953.0,832.0,,,,,,,,
5965,06:20.390,3,1802.0,395.0,2037.0,687.0,1279.0,612.0,1446.0,845.0,809.0,634.0,947.0,833.0,,,,,,,,
5966,06:20.423,3,1274.0,613.0,1439.0,847.0,1792.0,402.0,2028.0,687.0,802.0,638.0,941.0,837.0,,,,,,,,
5967,06:20.457,3,1783.0,396.0,2016.0,689.0,1268.0,612.0,1435.0,850.0,795.0,641.0,933.0,837.0,,,,,,,,
5968,06:20.490,3,1776.0,400.0,2007.0,694.0,1261.0,616.0,1428.0,852.0,786.0,643.0,926.0,840.0,,,,,,,,
5969,06:20.523,3,1763.0,405.0,1998.0,697.0,1253.0,620.0,1420.0,854.0,780.0,649.0,918.0,844.0,,,,,,,,
5970,06:20.557,3,1754.0,413.0,1986.0,699.0,1246.0,623.0,1411.0,856.0,770.0,656.0,910.0,847.0,,,,,,,,
5971,06:20.590,3,1748.0,415.0,1978.0,699.0,1240.0,625.0,1404.0,857.0,764.0,651.0,903.0,848.0,,,,,,,,
5972,06:20.623,3,1745.0,414.0,1973.0,699.0,1236.0,626.0,1401.0,857.0,757.0,651.0,898.0,848.0,,,,,,,,
5973,06:20.657,3,1745.0,416.0,1972.0,701.0,1235.0,625.0,1400.0,856.0,756.0,650.0,897.0,848.0,,,,,,,,
5974,06:20.690,3,1746.0,417.0,1974.0,704.0,1238.0,625.0,1403.0,857.0,758.0,647.0,899.0,847.0,,,,,,,,
5975,06:20.723,3,1748.0,420.0,1979.0,707.0,1241.0,625.0,1404.0,858.0,762.0,650.0,901.0,847.0,,,,,,,,
5976,06:20.757,3,1751.0,421.0,1982.0,709.0,1244.0,627.0,1407.0,860.0,766.0,655.0,904.0,848.0,,,,,,,,
5977,06:20.790,3,1755.0,419.0,1987.0,708.0,1248.0,625.0,1412.0,860.0,769.0,657.0,908.0,848.0,,,,,,,,
5978,06:20.823,3,1760.0,422.0,1993.0,709.0,1253.0,624.0,1417.0,861.0,773.0,652.0,912.0,846.0,,,,,,,,
5979,06:20.857,3,1764.0,423.0,1999.0,710.0,1258.0,625.0,1422.0,860.0,779.0,648.0,918.0,844.0,,,,,,,,
5980,06:20.890,3,1775.0,418.0,2005.0,707.0,1261.0,625.0,1427.0,860.0,782.0,646.0,921.0,843.0,,,,,,,,
5981,06:20.923,3,1778.0,417.0,2009.0,706.0,1264.0,623.0,1431.0,859.0,785.0,644.0,925.0,842.0,,,,,,,,
5982,06:20.957,3,1779.0,414.0,2011.0,706.0,1265.0,624.0,1432.0,858.0,786.0,643.0,927.0,842.0,,,,,,,,
5983,06:20.990,3,1779.0,412.0,2012.0,705.0,1266.0,623.0,1433.0,858.0,787.0,643.0,928.0,842.0,,,,,,,,
